,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,release_date,artists,sample_30s,name
125,0.2,0.0916,5.0,-22.312,0,0.0376,0.973,0.875,0.0756,0.0515,65.211,audio_features,5tWNbOrkJON8fcBoIzPru7,spotify:track:5tWNbOrkJON8fcBoIzPru7,https://api.spotify.com/v1/tracks/5tWNbOrkJON8fcBoIzPru7,https://api.spotify.com/v1/audio-analysis/5tWNbOrkJON8fcBoIzPru7,673733,4,,,,https://p.scdn.co/mp3-preview/ffb8bf8cde06d32fc138dccf7a282d84f6ff8ce1?cid=f0967aa1c7064a36856282c85b3644a4,III. Allegro scherzando
126,0.16,0.0521,9.0,-23.652,1,0.0398,0.896,0.846,0.114,0.036,86.736,audio_features,5w0UyOkp8IjkKMwNlaNLol,spotify:track:5w0UyOkp8IjkKMwNlaNLol,https://api.spotify.com/v1/tracks/5w0UyOkp8IjkKMwNlaNLol,https://api.spotify.com/v1/audio-analysis/5w0UyOkp8IjkKMwNlaNLol,805400,3,,,,https://p.scdn.co/mp3-preview/ec062dcb955f5ff61726feddf92905ee49a0a49b?cid=f0967aa1c7064a36856282c85b3644a4,III. Adagio
127,0.255,0.192,3.0,-15.753,1,0.0379,0.951,0.0381,0.245,0.0542,98.729,audio_features,6QDEivvdUMxH42QVxfSsSK,spotify:track:6QDEivvdUMxH42QVxfSsSK,https://api.spotify.com/v1/tracks/6QDEivvdUMxH42QVxfSsSK,https://api.spotify.com/v1/audio-analysis/6QDEivvdUMxH42QVxfSsSK,454060,4,,,,https://p.scdn.co/mp3-preview/38251719f05d86690769538705fa43781813eb5c?cid=f0967aa1c7064a36856282c85b3644a4,Gati Lumaksana
128,0.713,0.42,7.0,-11.957,0,0.0322,0.0169,0.488,0.107,0.191,119.973,audio_features,6T9dM3UsHEkXv5Q6diEm3r,spotify:track:6T9dM3UsHEkXv5Q6diEm3r,https://api.spotify.com/v1/tracks/6T9dM3UsHEkXv5Q6diEm3r,https://api.spotify.com/v1/audio-analysis/6T9dM3UsHEkXv5Q6diEm3r,224287,4,,,,https://p.scdn.co/mp3-preview/7d5e4a6ef43e6c30f6833cc4894e5a663e457626?cid=f0967aa1c7064a36856282c85b3644a4,Return/Gone
129,0.625,0.587,6.0,-7.052,0,0.0353,0.589,0.0,0.404,0.683,136.951,audio_features,6YBqmlodT9LcejuGTaIWZC,spotify:track:6YBqmlodT9LcejuGTaIWZC,https://api.spotify.com/v1/tracks/6YBqmlodT9LcejuGTaIWZC,https://api.spotify.com/v1/audio-analysis/6YBqmlodT9LcejuGTaIWZC,199393,5,,,,https://p.scdn.co/mp3-preview/c76f45afa54935abed7f6a59d416e2417378bd00?cid=f0967aa1c7064a36856282c85b3644a4,Beyaz Entarisiyle Kar Gibi Kız
130,0.623,0.655,1.0,-7.54,0,0.0425,0.167,0.00418,0.0891,0.64,126.859,audio_features,6lwygJ9iQV6NNOQh1Gn3Gb,spotify:track:6lwygJ9iQV6NNOQh1Gn3Gb,https://api.spotify.com/v1/tracks/6lwygJ9iQV6NNOQh1Gn3Gb,https://api.spotify.com/v1/audio-analysis/6lwygJ9iQV6NNOQh1Gn3Gb,244898,4,,,,https://p.scdn.co/mp3-preview/0ab3b1a3ff5dbe54abc4db645a08a49b5a4b2301?cid=f0967aa1c7064a36856282c85b3644a4,Baksana Kim Boynu Bükük Ağlayan
131,0.398,0.162,2.0,-18.142,0,0.241,0.995,0.799,0.375,0.378,71.599,audio_features,6ncKDX6CBB2CBtZWGeEEDK,spotify:track:6ncKDX6CBB2CBtZWGeEEDK,https://api.spotify.com/v1/tracks/6ncKDX6CBB2CBtZWGeEEDK,https://api.spotify.com/v1/audio-analysis/6ncKDX6CBB2CBtZWGeEEDK,211851,3,,,,https://p.scdn.co/mp3-preview/20c8d06770960f352b9baca33cb969b263af982b?cid=f0967aa1c7064a36856282c85b3644a4,Sabah Taksim
132,0.292,0.0769,2.0,-24.999,1,0.0393,0.987,0.873,0.067,0.0308,69.601,audio_features,6o36ekDgoZZJFPiKw6Ufef,spotify:track:6o36ekDgoZZJFPiKw6Ufef,https://api.spotify.com/v1/tracks/6o36ekDgoZZJFPiKw6Ufef,https://api.spotify.com/v1/audio-analysis/6o36ekDgoZZJFPiKw6Ufef,385667,3,,,,https://p.scdn.co/mp3-preview/acf18f61ceceb7fad4554b923e32cbec2b137cd5?cid=f0967aa1c7064a36856282c85b3644a4,"Suite No. 1, Op. 5 ""Fantaisie-tableaux"": II. La nuit? L'amour"
133,0.29,0.283,9.0,-12.114,1,0.0349,0.693,0.46,0.142,0.0737,129.828,audio_features,6oXKID9RCMj3y2Dee57FNP,spotify:track:6oXKID9RCMj3y2Dee57FNP,https://api.spotify.com/v1/tracks/6oXKID9RCMj3y2Dee57FNP,https://api.spotify.com/v1/audio-analysis/6oXKID9RCMj3y2Dee57FNP,380056,4,,,,https://p.scdn.co/mp3-preview/e1d879878ed28e01b6ef8c7a7f1be4345f598fac?cid=f0967aa1c7064a36856282c85b3644a4,Gati Sangaskara
134,0.561,0.367,9.0,-15.549,1,0.354,0.995,0.0,0.34,0.759,75.554,audio_features,6rQflsrQLKpV3RY78jOWhp,spotify:track:6rQflsrQLKpV3RY78jOWhp,https://api.spotify.com/v1/tracks/6rQflsrQLKpV3RY78jOWhp,https://api.spotify.com/v1/audio-analysis/6rQflsrQLKpV3RY78jOWhp,154000,3,,,,https://p.scdn.co/mp3-preview/3989f86ac5e602118e5882df68819be7e055a634?cid=f0967aa1c7064a36856282c85b3644a4,Pour Se Faire Remarquer
135,0.323,0.111,5.0,-24.571,0,0.0418,0.995,0.781,0.102,0.667,99.349,audio_features,6z1LtPEtDYQX6S2V0bMKga,spotify:track:6z1LtPEtDYQX6S2V0bMKga,https://api.spotify.com/v1/tracks/6z1LtPEtDYQX6S2V0bMKga,https://api.spotify.com/v1/audio-analysis/6z1LtPEtDYQX6S2V0bMKga,162333,4,,,,https://p.scdn.co/mp3-preview/5d0ec3c6d5887ddae02fdf668b80de393fded56b?cid=f0967aa1c7064a36856282c85b3644a4,Mis Ilusiones Perdidas - Remasterizado
136,0.668,0.2,8.0,-14.985,1,0.157,0.95,0.0,0.153,0.792,140.791,audio_features,72tqohY1oMA5n1vdHvWNZ5,spotify:track:72tqohY1oMA5n1vdHvWNZ5,https://api.spotify.com/v1/tracks/72tqohY1oMA5n1vdHvWNZ5,https://api.spotify.com/v1/audio-analysis/72tqohY1oMA5n1vdHvWNZ5,165907,4,,,,https://p.scdn.co/mp3-preview/d59ad7c26be8188c79f0c6417da7f20d215c8f70?cid=f0967aa1c7064a36856282c85b3644a4,Molly Brannigan
137,0.456,0.0923,0.0,-18.975,1,0.0374,0.995,0.0526,0.275,0.306,76.428,audio_features,7AIjpopQN5ojA2KXCqCKP3,spotify:track:7AIjpopQN5ojA2KXCqCKP3,https://api.spotify.com/v1/tracks/7AIjpopQN5ojA2KXCqCKP3,https://api.spotify.com/v1/audio-analysis/7AIjpopQN5ojA2KXCqCKP3,252467,4,,,,https://p.scdn.co/mp3-preview/e7e3c8be2359e6fe8b944755404cb3fd8fe9bd36?cid=f0967aa1c7064a36856282c85b3644a4,"A Midsummer Night's Dream, Op. 61: Wedding March"
138,0.277,0.143,9.0,-13.089,1,0.0302,0.977,0.885,0.159,0.061,99.407,audio_features,7D97NlUR1DwwNRSbZD0ei0,spotify:track:7D97NlUR1DwwNRSbZD0ei0,https://api.spotify.com/v1/tracks/7D97NlUR1DwwNRSbZD0ei0,https://api.spotify.com/v1/audio-analysis/7D97NlUR1DwwNRSbZD0ei0,464065,4,,,,https://p.scdn.co/mp3-preview/62e9bd3ee222aa46bc4b58bbbded1d366d28ce1c?cid=f0967aa1c7064a36856282c85b3644a4,Gati Mardawa
139,0.371,0.454,6.0,-15.691,1,0.0781,0.9,0.0,0.332,0.551,110.567,audio_features,7FOdz0ddtjeG7WREJQOVa1,spotify:track:7FOdz0ddtjeG7WREJQOVa1,https://api.spotify.com/v1/tracks/7FOdz0ddtjeG7WREJQOVa1,https://api.spotify.com/v1/audio-analysis/7FOdz0ddtjeG7WREJQOVa1,162467,3,,,,https://p.scdn.co/mp3-preview/4b2833428a48067873fe2941fc0ae5a462d132cc?cid=f0967aa1c7064a36856282c85b3644a4,La Femme A La Rose
140,0.264,0.22,8.0,-13.305,1,0.0328,0.971,0.922,0.0894,0.0515,111.811,audio_features,7GH0i9aPD7ZGNxoIVS4Fhf,spotify:track:7GH0i9aPD7ZGNxoIVS4Fhf,https://api.spotify.com/v1/tracks/7GH0i9aPD7ZGNxoIVS4Fhf,https://api.spotify.com/v1/audio-analysis/7GH0i9aPD7ZGNxoIVS4Fhf,448052,4,,,,https://p.scdn.co/mp3-preview/2ce94f5e356e55c40ae0e33a9ab66590f1b16244?cid=f0967aa1c7064a36856282c85b3644a4,Gati Raja
141,0.374,0.122,7.0,-25.462,0,0.0981,0.995,0.881,0.101,0.533,69.889,audio_features,7LZfPBcXlGnMlhXuTgpH5Z,spotify:track:7LZfPBcXlGnMlhXuTgpH5Z,https://api.spotify.com/v1/tracks/7LZfPBcXlGnMlhXuTgpH5Z,https://api.spotify.com/v1/audio-analysis/7LZfPBcXlGnMlhXuTgpH5Z,144827,4,,,,https://p.scdn.co/mp3-preview/f7a12f5dbde671fff8a5c98b2c5f57cf65e3c941?cid=f0967aa1c7064a36856282c85b3644a4,La Muerte de Milonguita - Remasterizado
142,0.261,0.164,9.0,-11.019,1,0.0331,0.916,0.0574,0.104,0.0494,105.664,audio_features,7agPeo1jNiA5OEXGFDzl7I,spotify:track:7agPeo1jNiA5OEXGFDzl7I,https://api.spotify.com/v1/tracks/7agPeo1jNiA5OEXGFDzl7I,https://api.spotify.com/v1/audio-analysis/7agPeo1jNiA5OEXGFDzl7I,496065,4,,,,https://p.scdn.co/mp3-preview/5c6edd4849e9b00a1f98dd16994cfc0e9ee23c95?cid=f0967aa1c7064a36856282c85b3644a4,Gati Wiwaha
143,0.56,0.313,6.0,-8.346,0,0.0376,0.772,4.52e-06,0.115,0.3,107.501,audio_features,7b4eHImKQ51DYaQvNTdtEp,spotify:track:7b4eHImKQ51DYaQvNTdtEp,https://api.spotify.com/v1/tracks/7b4eHImKQ51DYaQvNTdtEp,https://api.spotify.com/v1/audio-analysis/7b4eHImKQ51DYaQvNTdtEp,249370,3,,,,https://p.scdn.co/mp3-preview/0ee4baae22eee37c77a1d20407697199dcf859da?cid=f0967aa1c7064a36856282c85b3644a4,Himno Nacional del Perú
144,0.0663,0.0257,6.0,-31.134,0,0.0472,0.849,0.956,0.0709,0.0348,74.282,audio_features,7j8gfyLLffcs9pL4ig7aCf,spotify:track:7j8gfyLLffcs9pL4ig7aCf,https://api.spotify.com/v1/tracks/7j8gfyLLffcs9pL4ig7aCf,https://api.spotify.com/v1/audio-analysis/7j8gfyLLffcs9pL4ig7aCf,537733,5,,,,https://p.scdn.co/mp3-preview/1c540be561de541e10647654b1325a08e7c1ff56?cid=f0967aa1c7064a36856282c85b3644a4,"No. 14, Vocalise"
145,0.528,0.355,2.0,-16.665,1,0.0676,0.993,0.0362,0.275,0.658,95.69,audio_features,7sp9mMFEXppoWclAC6v3wJ,spotify:track:7sp9mMFEXppoWclAC6v3wJ,https://api.spotify.com/v1/tracks/7sp9mMFEXppoWclAC6v3wJ,https://api.spotify.com/v1/audio-analysis/7sp9mMFEXppoWclAC6v3wJ,181293,4,,,,https://p.scdn.co/mp3-preview/1fcfb609a16218762c3de8f5425f3a1605030b3d?cid=f0967aa1c7064a36856282c85b3644a4,IV. Farandole
146,0.408,0.242,8.0,-16.626,1,0.0722,0.995,1.31e-05,0.546,0.689,79.072,audio_features,7vlnvBX2t1eYdgVNkoremm,spotify:track:7vlnvBX2t1eYdgVNkoremm,https://api.spotify.com/v1/tracks/7vlnvBX2t1eYdgVNkoremm,https://api.spotify.com/v1/audio-analysis/7vlnvBX2t1eYdgVNkoremm,138600,5,,,,https://p.scdn.co/mp3-preview/9c2571674cf75807818698ee96d45ee4b1bc4a39?cid=f0967aa1c7064a36856282c85b3644a4,Quand Il Y A Une Femme Dans Un Coin
147,0.587,0.158,10.0,-22.643,1,0.208,0.995,0.224,0.69,0.534,130.317,audio_features,7wTMgZPCxgSurQmcETTvR4,spotify:track:7wTMgZPCxgSurQmcETTvR4,https://api.spotify.com/v1/tracks/7wTMgZPCxgSurQmcETTvR4,https://api.spotify.com/v1/audio-analysis/7wTMgZPCxgSurQmcETTvR4,184200,4,,,,https://p.scdn.co/mp3-preview/94d95a9ae1fb68be6ab14a6764cffba491c09bfb?cid=f0967aa1c7064a36856282c85b3644a4,La Brisa - Remasterizado
148,0.514,0.127,0.0,-26.264,1,0.0688,0.996,0.958,0.109,0.659,69.873,audio_features,7xeH7l1BpezoHDCerjLBIe,spotify:track:7xeH7l1BpezoHDCerjLBIe,https://api.spotify.com/v1/tracks/7xeH7l1BpezoHDCerjLBIe,https://api.spotify.com/v1/audio-analysis/7xeH7l1BpezoHDCerjLBIe,139507,4,,,,https://p.scdn.co/mp3-preview/5dd1b947ab929248631c9d1962145ffeb35631e1?cid=f0967aa1c7064a36856282c85b3644a4,La Payasa - Remasterizado
149,0.441,0.2,10.0,-19.763,1,0.0392,0.984,0.598,0.178,0.512,124.762,audio_features,7zph0VMbYl7KoqReyowKiv,spotify:track:7zph0VMbYl7KoqReyowKiv,https://api.spotify.com/v1/tracks/7zph0VMbYl7KoqReyowKiv,https://api.spotify.com/v1/audio-analysis/7zph0VMbYl7KoqReyowKiv,139533,4,,,,https://p.scdn.co/mp3-preview/f71ede3fd5d274f3cbaf0325e658bc7dd9dc9c82?cid=f0967aa1c7064a36856282c85b3644a4,Aragonaise (Act IV Entr'acte)
150,0.645,0.445,0.0,-13.338,1,0.451,0.674,0.744,0.151,0.127,104.851,audio_features,35iwgR4jXetI318WEWsa1Q,spotify:track:35iwgR4jXetI318WEWsa1Q,https://api.spotify.com/v1/tracks/35iwgR4jXetI318WEWsa1Q,https://api.spotify.com/v1/audio-analysis/35iwgR4jXetI318WEWsa1Q,126903,3,,,,https://p.scdn.co/mp3-preview/2f41db376b64c4b148cf426ef9a86e16ebcc92d9?cid=f0967aa1c7064a36856282c85b3644a4,Carve
151,0.434,0.177,1.0,-21.18,1,0.0512,0.994,0.0218,0.212,0.457,130.418,audio_features,07A5yehtSnoedViJAZkNnc,spotify:track:07A5yehtSnoedViJAZkNnc,https://api.spotify.com/v1/tracks/07A5yehtSnoedViJAZkNnc,https://api.spotify.com/v1/audio-analysis/07A5yehtSnoedViJAZkNnc,181640,5,,,,https://p.scdn.co/mp3-preview/de1bc8a3986d52a5d8e321c71204213dd8de34ee?cid=f0967aa1c7064a36856282c85b3644a4,Vivo para Quererte - Remasterizado
152,0.321,0.0946,7.0,-27.961,1,0.0504,0.995,0.918,0.104,0.397,169.98,audio_features,08FmqUhxtyLTn6pAh6bk45,spotify:track:08FmqUhxtyLTn6pAh6bk45,https://api.spotify.com/v1/tracks/08FmqUhxtyLTn6pAh6bk45,https://api.spotify.com/v1/audio-analysis/08FmqUhxtyLTn6pAh6bk45,176907,3,,,,https://p.scdn.co/mp3-preview/bea67c812108aecdd9daf5bf61d9e99ff959b00e?cid=f0967aa1c7064a36856282c85b3644a4,El Prisionero - Remasterizado
153,0.51,0.355,4.0,-12.833,1,0.124,0.965,0.0,0.155,0.727,85.754,audio_features,0Dd9ImXtAtGwsmsAD69KZT,spotify:track:0Dd9ImXtAtGwsmsAD69KZT,https://api.spotify.com/v1/tracks/0Dd9ImXtAtGwsmsAD69KZT,https://api.spotify.com/v1/audio-analysis/0Dd9ImXtAtGwsmsAD69KZT,134467,5,,,,https://p.scdn.co/mp3-preview/768cdaf6e533f420604df85f728767bb7be5a32a?cid=f0967aa1c7064a36856282c85b3644a4,La Butte Rouge
154,0.563,0.184,4.0,-13.757,1,0.0512,0.993,1.55e-05,0.325,0.654,133.088,audio_features,0IA0Hju8CAgYfV1hwhidBH,spotify:track:0IA0Hju8CAgYfV1hwhidBH,https://api.spotify.com/v1/tracks/0IA0Hju8CAgYfV1hwhidBH,https://api.spotify.com/v1/audio-analysis/0IA0Hju8CAgYfV1hwhidBH,161427,3,,,,https://p.scdn.co/mp3-preview/a74bcdb9e3ac2761475043bf7910ec7f8d045ba6?cid=f0967aa1c7064a36856282c85b3644a4,La Java
155,0.488,0.475,0.0,-16.222,0,0.0399,0.62,0.00645,0.107,0.544,139.952,audio_features,0IgI1UCz84pYeVetnl1lGP,spotify:track:0IgI1UCz84pYeVetnl1lGP,https://api.spotify.com/v1/tracks/0IgI1UCz84pYeVetnl1lGP,https://api.spotify.com/v1/audio-analysis/0IgI1UCz84pYeVetnl1lGP,310073,4,,,,https://p.scdn.co/mp3-preview/209e4aac6974848babe15e59edc7541caf65f453?cid=f0967aa1c7064a36856282c85b3644a4,Old Fashioned Girl
156,0.548,0.0391,6.0,-23.228,1,0.153,0.996,0.933,0.148,0.612,75.595,audio_features,0JV4iqw2lSKJaHBQZ0e5zK,spotify:track:0JV4iqw2lSKJaHBQZ0e5zK,https://api.spotify.com/v1/tracks/0JV4iqw2lSKJaHBQZ0e5zK,https://api.spotify.com/v1/audio-analysis/0JV4iqw2lSKJaHBQZ0e5zK,181173,3,,,,https://p.scdn.co/mp3-preview/28a81f92bf980007daf9e0eb4af1fdfd884ef258?cid=f0967aa1c7064a36856282c85b3644a4,Martín Fierro - Remasterizado
157,0.298,0.46,1.0,-18.645,1,0.453,0.521,0.856,0.436,0.402,87.921,audio_features,0PH9AACae1f957JAavhOl2,spotify:track:0PH9AACae1f957JAavhOl2,https://api.spotify.com/v1/tracks/0PH9AACae1f957JAavhOl2,https://api.spotify.com/v1/audio-analysis/0PH9AACae1f957JAavhOl2,157333,4,,,,https://p.scdn.co/mp3-preview/1d9246e4ff8c8f89da4132b565233455c73ddd33?cid=f0967aa1c7064a36856282c85b3644a4,Lazy Boi
158,0.703,0.28,0.0,-15.39,1,0.174,0.995,6.84e-05,0.163,0.897,127.531,audio_features,0QiT0Oo5QdLXdFw6RDOj7h,spotify:track:0QiT0Oo5QdLXdFw6RDOj7h,https://api.spotify.com/v1/tracks/0QiT0Oo5QdLXdFw6RDOj7h,https://api.spotify.com/v1/audio-analysis/0QiT0Oo5QdLXdFw6RDOj7h,186800,4,,,,https://p.scdn.co/mp3-preview/0e92859a4409d793c52af48c5cd623bb6a90766e?cid=f0967aa1c7064a36856282c85b3644a4,Tu Verras Montmartre
159,0.709,0.289,2.0,-14.978,1,0.18,0.967,0.0,0.119,0.84,107.515,audio_features,0TWsNj5iSvbMTtbEDP7A4V,spotify:track:0TWsNj5iSvbMTtbEDP7A4V,https://api.spotify.com/v1/tracks/0TWsNj5iSvbMTtbEDP7A4V,https://api.spotify.com/v1/audio-analysis/0TWsNj5iSvbMTtbEDP7A4V,172027,4,,,,https://p.scdn.co/mp3-preview/0e846cef90c67eb626c16bebcc49f3a8fd8afd06?cid=f0967aa1c7064a36856282c85b3644a4,Elle Prend L'boulevard Magenta
160,0.352,0.334,5.0,-13.038,1,0.0594,0.996,0.00746,0.36,0.414,76.403,audio_features,0kCB1bDVBC8gWCFcnJyIZc,spotify:track:0kCB1bDVBC8gWCFcnJyIZc,https://api.spotify.com/v1/tracks/0kCB1bDVBC8gWCFcnJyIZc,https://api.spotify.com/v1/audio-analysis/0kCB1bDVBC8gWCFcnJyIZc,188000,4,,,,https://p.scdn.co/mp3-preview/08ee2aebcd417cf87b9af1f172265afdddce9bfd?cid=f0967aa1c7064a36856282c85b3644a4,Ca C'est Une Chose
161,0.37,0.372,2.0,-17.138,1,0.0865,0.985,0.000681,0.929,0.753,159.669,audio_features,0l3BQsVJ7F76wlN5QhJzaP,spotify:track:0l3BQsVJ7F76wlN5QhJzaP,https://api.spotify.com/v1/tracks/0l3BQsVJ7F76wlN5QhJzaP,https://api.spotify.com/v1/audio-analysis/0l3BQsVJ7F76wlN5QhJzaP,153533,4,,,,https://p.scdn.co/mp3-preview/3cca7488298f23c547087d89ad012ef055636403?cid=f0967aa1c7064a36856282c85b3644a4,El Vendaval - Remasterizado
162,0.335,0.304,7.0,-14.062,1,0.0506,0.996,0.0832,0.102,0.215,76.576,audio_features,0pXUGQcBxfoQXg2e7G9Wwk,spotify:track:0pXUGQcBxfoQXg2e7G9Wwk,https://api.spotify.com/v1/tracks/0pXUGQcBxfoQXg2e7G9Wwk,https://api.spotify.com/v1/audio-analysis/0pXUGQcBxfoQXg2e7G9Wwk,180933,3,,,,https://p.scdn.co/mp3-preview/ee724ce2522b630b592fb1f6a9082fa8399e0d53?cid=f0967aa1c7064a36856282c85b3644a4,Ta Bouche
163,0.339,0.0958,8.0,-26.944,1,0.053,0.994,0.969,0.123,0.219,86.279,audio_features,0xJCJ9XSNcdTIz0QKmhtEn,spotify:track:0xJCJ9XSNcdTIz0QKmhtEn,https://api.spotify.com/v1/tracks/0xJCJ9XSNcdTIz0QKmhtEn,https://api.spotify.com/v1/audio-analysis/0xJCJ9XSNcdTIz0QKmhtEn,181440,3,,,,https://p.scdn.co/mp3-preview/2bfe8568215927473ccfeac15ed49e20db957382?cid=f0967aa1c7064a36856282c85b3644a4,La Maleva - Remasterizado
164,0.582,0.152,10.0,-13.742,1,0.0914,0.972,0.0,0.31,0.546,95.779,audio_features,10u9ZWsOnhEyqFJCC2rQVy,spotify:track:10u9ZWsOnhEyqFJCC2rQVy,https://api.spotify.com/v1/tracks/10u9ZWsOnhEyqFJCC2rQVy,https://api.spotify.com/v1/audio-analysis/10u9ZWsOnhEyqFJCC2rQVy,168000,3,,,,https://p.scdn.co/mp3-preview/0c144b59a715adba7f6fe3b6858c4aa94619f0b0?cid=f0967aa1c7064a36856282c85b3644a4,J'ai Vendu Mon Âme
165,0.42,0.288,7.0,-14.005,1,0.0701,0.994,0.000216,0.196,0.4,139.575,audio_features,112adU33vo4C1eRZct2hWy,spotify:track:112adU33vo4C1eRZct2hWy,https://api.spotify.com/v1/tracks/112adU33vo4C1eRZct2hWy,https://api.spotify.com/v1/audio-analysis/112adU33vo4C1eRZct2hWy,180800,3,,,,https://p.scdn.co/mp3-preview/d796aad729c27d4bc717795bdbdd7420e25d4d43?cid=f0967aa1c7064a36856282c85b3644a4,Nuits De Chine
166,0.373,0.176,4.0,-22.045,0,0.0703,0.994,0.866,0.157,0.383,106.595,audio_features,15BEv0mKGqHHxyDAcLJ7ei,spotify:track:15BEv0mKGqHHxyDAcLJ7ei,https://api.spotify.com/v1/tracks/15BEv0mKGqHHxyDAcLJ7ei,https://api.spotify.com/v1/audio-analysis/15BEv0mKGqHHxyDAcLJ7ei,150160,1,,,,https://p.scdn.co/mp3-preview/f70ddc77c9432199f0c8f771c04c3b20e690428b?cid=f0967aa1c7064a36856282c85b3644a4,En la Huella del Querer - Remasterizado
167,0.592,0.408,10.0,-11.585,0,0.271,0.993,1.54e-06,0.413,0.766,81.126,audio_features,1CZkVPFUK7wO1sMOlBHxJr,spotify:track:1CZkVPFUK7wO1sMOlBHxJr,https://api.spotify.com/v1/tracks/1CZkVPFUK7wO1sMOlBHxJr,https://api.spotify.com/v1/audio-analysis/1CZkVPFUK7wO1sMOlBHxJr,180400,4,,,,https://p.scdn.co/mp3-preview/c010cdd85df4db9c00d2cfd382514151ae87e832?cid=f0967aa1c7064a36856282c85b3644a4,C'est La Mode Et Voila Tout
168,0.55,0.31,10.0,-15.423,0,0.168,0.992,0.0,0.204,0.568,125.829,audio_features,1FnTOwM5cW5N9wzCWziLKC,spotify:track:1FnTOwM5cW5N9wzCWziLKC,https://api.spotify.com/v1/tracks/1FnTOwM5cW5N9wzCWziLKC,https://api.spotify.com/v1/audio-analysis/1FnTOwM5cW5N9wzCWziLKC,177400,4,,,,https://p.scdn.co/mp3-preview/a54cfcbbbc3647a96edb7ed54e61c0610cc89cf7?cid=f0967aa1c7064a36856282c85b3644a4,La Ronde De Nuit
169,0.482,0.0283,0.0,-23.414,0,0.0732,0.996,0.77,0.0989,0.33,77.642,audio_features,1HJRj2XztAhgO7dLBw6b7s,spotify:track:1HJRj2XztAhgO7dLBw6b7s,https://api.spotify.com/v1/tracks/1HJRj2XztAhgO7dLBw6b7s,https://api.spotify.com/v1/audio-analysis/1HJRj2XztAhgO7dLBw6b7s,145627,4,,,,https://p.scdn.co/mp3-preview/322622d6e5099c21668af79b0efb6b61036f42a2?cid=f0967aa1c7064a36856282c85b3644a4,El Patotero Sentimental - Remasterizado
170,0.273,0.318,6.0,-18.597,1,0.0694,0.974,0.163,0.778,0.414,74.542,audio_features,1KLKkACG16o5crQPiaF1Tz,spotify:track:1KLKkACG16o5crQPiaF1Tz,https://api.spotify.com/v1/tracks/1KLKkACG16o5crQPiaF1Tz,https://api.spotify.com/v1/audio-analysis/1KLKkACG16o5crQPiaF1Tz,168107,3,,,,https://p.scdn.co/mp3-preview/4220e1d1cec95bff843b29f5ec96182936c52a63?cid=f0967aa1c7064a36856282c85b3644a4,Tus Suspiros - Remasterizado
171,0.373,0.244,8.0,-22.711,1,0.0538,0.993,0.0478,0.214,0.623,115.51,audio_features,1KgBLlvPR6BxDyBNDtCUP0,spotify:track:1KgBLlvPR6BxDyBNDtCUP0,https://api.spotify.com/v1/tracks/1KgBLlvPR6BxDyBNDtCUP0,https://api.spotify.com/v1/audio-analysis/1KgBLlvPR6BxDyBNDtCUP0,194200,4,,,,https://p.scdn.co/mp3-preview/558552f01e5721b1f85cd366687bd53c3b7e8d4a?cid=f0967aa1c7064a36856282c85b3644a4,Ojos Funestos - Remasterizado
172,0.462,0.119,4.0,-20.938,0,0.0793,0.996,0.88,0.0773,0.407,122.895,audio_features,1PGLk4jyXA8oWTBtMyYlwX,spotify:track:1PGLk4jyXA8oWTBtMyYlwX,https://api.spotify.com/v1/tracks/1PGLk4jyXA8oWTBtMyYlwX,https://api.spotify.com/v1/audio-analysis/1PGLk4jyXA8oWTBtMyYlwX,171013,4,,,,https://p.scdn.co/mp3-preview/65e07c4322da9c9b541b556f38172a25bcd9cb17?cid=f0967aa1c7064a36856282c85b3644a4,El Huerfano - Remasterizado
173,0.532,0.375,7.0,-13.321,1,0.298,0.995,1.22e-06,0.276,0.508,80.379,audio_features,1QDTYyfndMN9SDtRKDv9XO,spotify:track:1QDTYyfndMN9SDtRKDv9XO,https://api.spotify.com/v1/tracks/1QDTYyfndMN9SDtRKDv9XO,https://api.spotify.com/v1/audio-analysis/1QDTYyfndMN9SDtRKDv9XO,204773,4,,,,https://p.scdn.co/mp3-preview/80875c393ee787239db2f8cab80c5aef5c37e90a?cid=f0967aa1c7064a36856282c85b3644a4,Pas Pour Moi
174,0.458,0.178,8.0,-18.754,1,0.0614,0.992,0.817,0.413,0.286,69.128,audio_features,1VuFIir7DL0mc6bppGMa3r,spotify:track:1VuFIir7DL0mc6bppGMa3r,https://api.spotify.com/v1/tracks/1VuFIir7DL0mc6bppGMa3r,https://api.spotify.com/v1/audio-analysis/1VuFIir7DL0mc6bppGMa3r,141440,5,,,,https://p.scdn.co/mp3-preview/5865d268908c2fb7e90217a646c7c77ca9b645ba?cid=f0967aa1c7064a36856282c85b3644a4,La Canción del Cabaret - Remasterizado
